date,sensor,data
12-11-2018 23:50:08,P11,268
12-11-2018 23:50:08,P12,278
12-11-2018 23:50:15,F20,513
12-12-2018 00:00:01,F10,592
12-12-2018 00:00:08,P10,297
12-12-2018 00:00:08,P11,265
12-12-2018 00:00:08,P12,276
12-12-2018 00:00:16,F20,502
12-12-2018 00:10:01,F10,592
12-12-2018 00:10:08,P10,297
12-12-2018 00:10:08,P11,265
12-12-2018 00:10:08,P12,277
12-12-2018 00:10:15,F20,505
12-12-2018 00:20:01,F10,601
12-12-2018 00:20:08,P10,301
12-12-2018 00:20:08,P11,269
12-12-2018 00:20:08,P12,280
12-12-2018 00:20:15,F20,508
12-12-2018 00:30:02,F10,596
12-12-2018 00:30:09,P10,301
12-12-2018 00:30:09,P11,268
12-12-2018 00:30:09,P12,279
12-12-2018 00:30:16,F20,508
12-12-2018 00:40:01,F10,594
12-12-2018 00:40:08,P10,300
12-12-2018 00:40:08,P11,268
12-12-2018 00:40:08,P12,279
12-12-2018 00:40:15,F20,513
12-12-2018 00:50:01,F10,597
12-12-2018 00:50:08,P10,299
12-12-2018 00:50:08,P11,267
12-12-2018 00:50:08,P12,277
12-12-2018 00:50:15,F20,518
12-12-2018 01:00:01,F10,602
12-12-2018 01:00:08,P10,299
12-12-2018 01:00:08,P11,268
12-12-2018 01:00:08,P12,279
12-12-2018 01:00:15,F20,516
12-12-2018 01:10:01,F10,594
12-12-2018 01:10:08,P10,297
12-12-2018 01:10:08,P11,265
12-12-2018 01:10:08,P12,277
12-12-2018 01:10:15,F20,522
12-12-2018 01:20:01,F10,598
12-12-2018 01:20:09,P10,302
12-12-2018 01:20:09,P11,270
12-12-2018 01:20:09,P12,280
12-12-2018 01:20:16,F20,526
12-12-2018 01:30:01,F10,605
12-12-2018 01:30:08,P10,302
12-12-2018 01:30:08,P11,270
12-12-2018 01:30:08,P12,280
12-12-2018 01:30:15,F20,526
12-12-2018 01:40:01,F10,599
12-12-2018 01:40:08,P10,300
12-12-2018 01:40:08,P11,268
12-12-2018 01:40:08,P12,280
12-12-2018 01:40:15,F20,523
12-12-2018 01:50:01,F10,602
12-12-2018 01:50:08,P10,299
12-12-2018 01:50:08,P11,267
12-12-2018 01:50:08,P12,278
12-12-2018 01:50:15,F20,525
12-12-2018 02:00:01,F10,601
12-12-2018 02:00:08,P10,299
12-12-2018 02:00:08,P11,267
12-12-2018 02:00:08,P12,278
12-12-2018 02:00:15,F20,524
12-12-2018 02:10:01,F10,602
12-12-2018 02:10:09,P10,302
12-12-2018 02:10:09,P11,270
12-12-2018 02:10:09,P12,281
12-12-2018 02:10:16,F20,529
12-12-2018 02:20:01,F10,602
12-12-2018 02:20:08,P10,298
12-12-2018 02:20:08,P11,266
12-12-2018 02:20:08,P12,278
12-12-2018 02:20:15,F20,522
12-12-2018 02:30:01,F10,600
12-12-2018 02:30:08,P10,299
12-12-2018 02:30:08,P11,267
12-12-2018 02:30:08,P12,278
12-12-2018 02:30:15,F20,527
12-12-2018 02:40:02,F10,602
12-12-2018 02:40:09,P10,300
12-12-2018 02:40:09,P11,267
12-12-2018 02:40:09,P12,278
12-12-2018 02:40:16,F20,528
12-12-2018 02:50:01,F10,611
12-12-2018 02:50:08,P10,302
12-12-2018 02:50:08,P11,270
12-12-2018 02:50:08,P12,281
12-12-2018 02:50:15,F20,528
12-12-2018 03:00:01,F10,606
12-12-2018 03:00:08,P10,302
12-12-2018 03:00:08,P11,270
12-12-2018 03:00:08,P12,281
12-12-2018 03:00:16,F20,529
12-12-2018 03:10:01,F10,605
12-12-2018 03:10:08,P10,298
12-12-2018 03:10:08,P11,266
12-12-2018 03:10:08,P12,278
12-12-2018 03:10:15,F20,527
12-12-2018 03:20:01,F10,606
12-12-2018 03:20:08,P10,302
12-12-2018 03:20:08,P11,270
12-12-2018 03:20:08,P12,281
12-12-2018 03:20:15,F20,534
12-12-2018 03:30:01,F10,606
12-12-2018 03:30:09,P10,303
12-12-2018 03:30:09,P11,271
12-12-2018 03:30:09,P12,282
12-12-2018 03:30:16,F20,532
12-12-2018 03:40:01,F10,613
12-12-2018 03:40:08,P10,303
12-12-2018 03:40:08,P11,271
12-12-2018 03:40:08,P12,282
12-12-2018 03:40:15,F20,533
12-12-2018 03:50:01,F10,604
12-12-2018 03:50:08,P10,303
12-12-2018 03:50:08,P11,271
12-12-2018 03:50:08,P12,282
12-12-2018 03:50:15,F20,537
12-12-2018 04:00:01,F10,606
12-12-2018 04:00:08,P10,301
12-12-2018 04:00:08,P11,268
12-12-2018 04:00:08,P12,281
12-12-2018 04:00:15,F20,531
12-12-2018 04:10:01,F10,603
12-12-2018 04:10:08,P10,299
12-12-2018 04:10:08,P11,266
12-12-2018 04:10:08,P12,278
12-12-2018 04:10:15,F20,531
12-12-2018 04:20:01,F10,608
12-12-2018 04:20:09,P10,302
12-12-2018 04:20:09,P11,270
12-12-2018 04:20:09,P12,281
12-12-2018 04:20:16,F20,536
12-12-2018 04:30:01,F10,599
12-12-2018 04:30:08,P10,299
12-12-2018 04:30:08,P11,266
12-12-2018 04:30:08,P12,278
12-12-2018 04:30:15,F20,537
12-12-2018 04:40:01,F10,600
12-12-2018 04:40:08,P10,299
12-12-2018 04:40:08,P11,267
12-12-2018 04:40:08,P12,279
12-12-2018 04:40:15,F20,530
12-12-2018 04:50:01,F10,615
12-12-2018 04:50:08,P10,302
12-12-2018 04:50:08,P11,270
12-12-2018 04:50:08,P12,281
12-12-2018 04:50:15,F20,534
12-12-2018 05:00:01,F10,606
12-12-2018 05:00:08,P10,303
12-12-2018 05:00:08,P11,271
12-12-2018 05:00:08,P12,282
12-12-2018 05:00:15,F20,533
12-12-2018 05:10:01,F10,600
12-12-2018 05:10:09,P10,299
12-12-2018 05:10:09,P11,267
12-12-2018 05:10:09,P12,279
12-12-2018 05:10:16,F20,536
12-12-2018 05:20:01,F10,603
12-12-2018 05:20:08,P10,301
12-12-2018 05:20:08,P11,269
12-12-2018 05:20:08,P12,280
12-12-2018 05:20:15,F20,536
12-12-2018 05:30:01,F10,592
12-12-2018 05:30:08,P10,298
12-12-2018 05:30:08,P11,266
12-12-2018 05:30:08,P12,278
12-12-2018 05:30:15,F20,531
12-12-2018 05:40:02,F10,596
12-12-2018 05:40:09,P10,299
12-12-2018 05:40:09,P11,267
12-12-2018 05:40:09,P12,277
12-12-2018 05:40:16,F20,539
12-12-2018 05:50:01,F10,595
12-12-2018 05:50:08,P10,298
12-12-2018 05:50:08,P11,265
12-12-2018 05:50:08,P12,277
12-12-2018 05:50:15,F20,536
12-12-2018 06:00:01,F10,593
12-12-2018 06:00:09,P10,301
12-12-2018 06:00:09,P11,269
12-12-2018 06:00:09,P12,280
12-12-2018 06:00:16,F20,534
12-12-2018 06:10:01,F10,590
12-12-2018 06:10:08,P10,301
12-12-2018 06:10:08,P11,269
12-12-2018 06:10:08,P12,280
12-12-2018 06:10:15,F20,537
12-12-2018 06:20:01,F10,600
12-12-2018 06:20:08,P10,300
12-12-2018 06:20:08,P11,268
12-12-2018 06:20:08,P12,278
12-12-2018 06:20:15,F20,538
12-12-2018 06:30:01,F10,593
12-12-2018 06:30:08,P10,300
12-12-2018 06:30:08,P11,268
12-12-2018 06:30:08,P12,278
12-12-2018 06:30:15,F20,536
12-12-2018 06:40:01,F10,583
12-12-2018 06:40:08,P10,297
12-12-2018 06:40:08,P11,265
12-12-2018 06:40:08,P12,276
12-12-2018 06:40:15,F20,532
12-12-2018 06:50:01,F10,592
12-12-2018 06:50:08,P10,300
12-12-2018 06:50:08,P11,267
12-12-2018 06:50:08,P12,278
12-12-2018 06:50:16,F20,531
12-12-2018 07:00:01,F10,591
12-12-2018 07:00:08,P10,298
12-12-2018 07:00:08,P11,266
12-12-2018 07:00:08,P12,278
12-12-2018 07:00:15,F20,530
12-12-2018 07:10:01,F10,594
12-12-2018 07:10:08,P10,297
12-12-2018 07:10:08,P11,264
12-12-2018 07:10:08,P12,276
12-12-2018 07:10:15,F20,526
12-12-2018 07:20:02,F10,598
12-12-2018 07:20:09,P10,300
12-12-2018 07:20:09,P11,268
12-12-2018 07:20:09,P12,279
12-12-2018 07:20:16,F20,535
12-12-2018 07:30:01,F10,597
12-12-2018 07:30:08,P10,300
12-12-2018 07:30:08,P11,268
12-12-2018 07:30:08,P12,279
12-12-2018 07:30:15,F20,534
12-12-2018 07:40:01,F10,580
12-12-2018 07:40:08,P10,296
12-12-2018 07:40:08,P11,264
12-12-2018 07:40:08,P12,275
12-12-2018 07:40:15,F20,527
12-12-2018 07:50:01,F10,591
12-12-2018 07:50:08,P10,296
12-12-2018 07:50:08,P11,264
12-12-2018 07:50:08,P12,276
12-12-2018 07:50:15,F20,533
12-12-2018 08:00:01,F10,586
12-12-2018 08:00:08,P10,296
12-12-2018 08:00:08,P11,264
12-12-2018 08:00:08,P12,276
12-12-2018 08:00:15,F20,536
12-12-2018 08:10:01,F10,597
12-12-2018 08:10:09,P10,300
12-12-2018 08:10:09,P11,268
12-12-2018 08:10:09,P12,278
12-12-2018 08:10:16,F20,538
12-12-2018 08:20:01,F10,582
12-12-2018 08:20:08,P10,297
12-12-2018 08:20:08,P11,265
12-12-2018 08:20:08,P12,276
12-12-2018 08:20:15,F20,533
12-12-2018 08:30:01,F10,591
12-12-2018 08:30:08,P10,299
12-12-2018 08:30:08,P11,267
12-12-2018 08:30:08,P12,277
12-12-2018 08:30:16,F20,536
12-12-2018 08:40:01,F10,591
12-12-2018 08:40:08,P10,299
12-12-2018 08:40:08,P11,267
12-12-2018 08:40:08,P12,278
12-12-2018 08:40:15,F20,538
12-12-2018 08:50:01,F10,582
12-12-2018 08:50:08,P10,297
12-12-2018 08:50:08,P11,265
12-12-2018 08:50:08,P12,276
12-12-2018 08:50:15,F20,543
12-12-2018 09:00:01,F10,593
12-12-2018 09:00:09,P10,299
12-12-2018 09:00:09,P11,266
12-12-2018 09:00:09,P12,277
12-12-2018 09:00:16,F20,544
12-12-2018 09:10:01,F10,289
12-12-2018 09:10:08,P10,295
12-12-2018 09:10:08,P11,263
12-12-2018 09:10:08,P12,275
12-12-2018 09:10:15,F20,313
12-12-2018 09:20:01,F10,302
12-12-2018 09:20:08,P10,295
12-12-2018 09:20:08,P11,262
12-12-2018 09:20:08,P12,274
12-12-2018 09:20:15,F20,349
12-12-2018 09:30:01,F10,312
12-12-2018 09:30:08,P10,298
12-12-2018 09:30:08,P11,266
12-12-2018 09:30:08,P12,277
12-12-2018 09:30:15,F20,358
12-12-2018 09:40:01,F10,316
12-12-2018 09:40:08,P10,295
12-12-2018 09:40:08,P11,263
12-12-2018 09:40:08,P12,274
12-12-2018 09:40:15,F20,360
12-12-2018 09:50:01,F10,319
12-12-2018 09:50:09,P10,296
12-12-2018 09:50:09,P11,263
12-12-2018 09:50:09,P12,275
12-12-2018 09:50:16,F20,369
12-12-2018 10:00:01,F10,327
12-12-2018 10:00:08,P10,296
12-12-2018 10:00:08,P11,263
12-12-2018 10:00:08,P12,274
12-12-2018 10:00:15,F20,376
12-12-2018 10:10:01,F10,337
12-12-2018 10:10:08,P10,298
12-12-2018 10:10:08,P11,266
12-12-2018 10:10:08,P12,276
12-12-2018 10:10:15,F20,380
12-12-2018 10:20:02,F10,347
12-12-2018 10:20:09,P10,295
12-12-2018 10:20:09,P11,263
12-12-2018 10:20:09,P12,274
12-12-2018 10:20:16,F20,382
12-12-2018 10:30:01,F10,351
12-12-2018 10:30:08,P10,296
12-12-2018 10:30:08,P11,264
12-12-2018 10:30:08,P12,275
12-12-2018 10:30:15,F20,389
12-12-2018 10:40:01,F10,359
12-12-2018 10:40:09,P10,299
12-12-2018 10:40:09,P11,266
12-12-2018 10:40:09,P12,277
12-12-2018 10:40:16,F20,393
12-12-2018 10:50:01,F10,364
12-12-2018 10:50:08,P10,300
12-12-2018 10:50:08,P11,267
12-12-2018 10:50:08,P12,278
12-12-2018 10:50:15,F20,399
12-12-2018 11:00:01,F10,365
12-12-2018 11:00:08,P10,298
12-12-2018 11:00:08,P11,266
12-12-2018 11:00:08,P12,277
12-12-2018 11:00:15,F20,398
12-12-2018 11:10:01,F10,369
12-12-2018 11:10:09,P10,300
12-12-2018 11:10:09,P11,267
12-12-2018 11:10:09,P12,277
12-12-2018 11:10:16,F20,403
12-12-2018 11:20:01,F10,372
12-12-2018 11:20:08,P10,301
12-12-2018 11:20:08,P11,268
12-12-2018 11:20:08,P12,278
12-12-2018 11:20:15,F20,406
12-12-2018 11:30:01,F10,372
12-12-2018 11:30:09,P10,301
12-12-2018 11:30:09,P11,267
12-12-2018 11:30:09,P12,278
12-12-2018 11:30:16,F20,406
12-12-2018 11:40:01,F10,376
12-12-2018 11:40:08,P10,302
12-12-2018 11:40:08,P11,268
12-12-2018 11:40:08,P12,278
12-12-2018 11:40:15,F20,408
12-12-2018 11:50:01,F10,378
12-12-2018 11:50:08,P10,301
12-12-2018 11:50:08,P11,267
12-12-2018 11:50:08,P12,277
12-12-2018 11:50:15,F20,410
12-12-2018 12:00:01,F10,378
12-12-2018 12:00:09,P10,301
12-12-2018 12:00:09,P11,267
12-12-2018 12:00:09,P12,278
12-12-2018 12:00:16,F20,412
12-12-2018 12:10:01,F10,381
12-12-2018 12:10:08,P10,300
12-12-2018 12:10:08,P11,267
12-12-2018 12:10:08,P12,277
12-12-2018 12:10:15,F20,414
12-12-2018 12:20:01,F10,384
12-12-2018 12:20:09,P10,298
12-12-2018 12:20:09,P11,265
12-12-2018 12:20:09,P12,276
12-12-2018 12:20:16,F20,416
12-12-2018 12:30:01,F10,390
12-12-2018 12:30:08,P10,298
12-12-2018 12:30:08,P11,266
12-12-2018 12:30:08,P12,276
12-12-2018 12:30:15,F20,416
12-12-2018 12:40:01,F10,388
12-12-2018 12:40:08,P10,296
12-12-2018 12:40:08,P11,264
12-12-2018 12:40:08,P12,275
12-12-2018 12:40:15,F20,418
12-12-2018 12:50:02,F10,393
12-12-2018 12:50:09,P10,297
12-12-2018 12:50:09,P11,265
12-12-2018 12:50:09,P12,276
12-12-2018 12:50:16,F20,420
12-12-2018 13:00:01,F10,391
12-12-2018 13:00:08,P10,297
12-12-2018 13:00:08,P11,265
12-12-2018 13:00:08,P12,275
12-12-2018 13:00:15,F20,421
12-12-2018 13:10:01,F10,397
12-12-2018 13:10:08,P10,297
12-12-2018 13:10:08,P11,265
12-12-2018 13:10:08,P12,276
12-12-2018 13:10:15,F20,424
12-12-2018 13:20:01,F10,399
12-12-2018 13:20:08,P10,298
12-12-2018 13:20:08,P11,266
12-12-2018 13:20:08,P12,276
12-12-2018 13:20:15,F20,427
12-12-2018 13:30:01,F10,401
12-12-2018 13:30:08,P10,299
12-12-2018 13:30:08,P11,266
12-12-2018 13:30:08,P12,277
12-12-2018 13:30:15,F20,428
12-12-2018 13:40:01,F10,400
12-12-2018 13:40:09,P10,298
12-12-2018 13:40:09,P11,266
12-12-2018 13:40:09,P12,277
12-12-2018 13:40:16,F20,430
12-12-2018 13:50:01,F10,403
12-12-2018 13:50:08,P10,298
12-12-2018 13:50:08,P11,266
12-12-2018 13:50:08,P12,277
12-12-2018 13:50:15,F20,431
12-12-2018 14:00:01,F10,403
12-12-2018 14:00:08,P10,298
12-12-2018 14:00:08,P11,266
12-12-2018 14:00:08,P12,277
12-12-2018 14:00:16,F20,432
12-12-2018 14:10:01,F10,408
12-12-2018 14:10:08,P10,297
12-12-2018 14:10:08,P11,265
12-12-2018 14:10:08,P12,276
12-12-2018 14:10:15,F20,435
12-12-2018 14:20:01,F10,412
12-12-2018 14:20:08,P10,292
12-12-2018 14:20:08,P11,260
12-12-2018 14:20:08,P12,271
12-12-2018 14:20:15,F20,437
12-12-2018 14:30:01,F10,412
12-12-2018 14:30:09,P10,293
12-12-2018 14:30:09,P11,261
12-12-2018 14:30:09,P12,271
12-12-2018 14:30:16,F20,438
12-12-2018 14:40:01,F10,417
12-12-2018 14:40:08,P10,292
12-12-2018 14:40:08,P11,260
12-12-2018 14:40:08,P12,271
12-12-2018 14:40:15,F20,438
12-12-2018 14:50:01,F10,418
12-12-2018 14:50:08,P10,294
12-12-2018 14:50:08,P11,262
12-12-2018 14:50:08,P12,273
12-12-2018 14:50:15,F20,439
12-12-2018 15:00:01,F10,418
12-12-2018 15:00:08,P10,296
12-12-2018 15:00:08,P11,264
12-12-2018 15:00:08,P12,274
12-12-2018 15:00:15,F20,440
12-12-2018 15:10:02,F10,418
12-12-2018 15:10:09,P10,299
12-12-2018 15:10:09,P11,267
12-12-2018 15:10:09,P12,277
12-12-2018 15:10:16,F20,440
12-12-2018 15:20:01,F10,414
12-12-2018 15:20:08,P10,298
12-12-2018 15:20:08,P11,265
12-12-2018 15:20:08,P12,276
12-12-2018 15:20:15,F20,451
12-12-2018 15:30:01,F10,414
12-12-2018 15:30:11,P10,296
12-12-2018 15:30:11,P11,264
12-12-2018 15:30:11,P12,275
12-12-2018 15:30:18,F20,450
12-12-2018 15:40:01,F10,415
12-12-2018 15:40:08,P10,298
12-12-2018 15:40:08,P11,266
12-12-2018 15:40:08,P12,277
12-12-2018 15:40:15,F20,451
12-12-2018 15:50:01,F10,421
12-12-2018 15:50:08,P10,297
12-12-2018 15:50:08,P11,265
12-12-2018 15:50:08,P12,276
12-12-2018 15:50:15,F20,455
12-12-2018 16:00:01,F10,420
12-12-2018 16:00:09,P10,298
12-12-2018 16:00:09,P11,265
12-12-2018 16:00:09,P12,277
12-12-2018 16:00:16,F20,452
12-12-2018 16:08:19,F10,437
12-12-2018 16:08:26,P10,297
12-12-2018 16:08:26,P11,266
12-12-2018 16:08:26,P12,275
12-12-2018 16:08:33,F20,457
12-12-2018 16:08:40,N10,277
12-12-2018 16:08:40,N11,377
12-12-2018 16:08:40,N12,312
12-12-2018 16:08:40,N13,466
12-12-2018 16:10:01,F10,438
12-12-2018 16:10:08,P10,297
12-12-2018 16:10:08,P11,265
12-12-2018 16:10:08,P12,276
12-12-2018 16:10:15,F20,456
12-12-2018 16:10:22,N10,279
12-12-2018 16:10:22,N11,384
12-12-2018 16:10:22,N12,317
12-12-2018 16:10:22,N13,473
12-12-2018 16:20:01,F10,426
12-12-2018 16:20:09,P10,298
12-12-2018 16:20:09,P11,266
12-12-2018 16:20:09,P12,276
12-12-2018 16:20:16,F20,458
12-12-2018 16:20:23,N10,282
12-12-2018 16:20:23,N11,397
12-12-2018 16:20:23,N12,323
12-12-2018 16:20:23,N13,496
12-12-2018 16:30:01,F10,426
12-12-2018 16:30:08,P10,297
12-12-2018 16:30:08,P11,264
12-12-2018 16:30:08,P12,274
12-12-2018 16:30:15,F20,464
12-12-2018 16:30:22,N10,287
12-12-2018 16:30:22,N11,397
12-12-2018 16:30:22,N12,324
12-12-2018 16:30:22,N13,509
12-12-2018 16:40:01,F10,430
12-12-2018 16:40:08,P10,295
12-12-2018 16:40:08,P11,263
12-12-2018 16:40:08,P12,274
12-12-2018 16:40:15,F20,463
12-12-2018 16:40:22,N10,289
12-12-2018 16:40:22,N11,410
12-12-2018 16:40:22,N12,326
12-12-2018 16:40:22,N13,500
12-12-2018 16:50:01,F10,435
12-12-2018 16:50:08,P10,298
12-12-2018 16:50:08,P11,266
12-12-2018 16:50:08,P12,277
12-12-2018 16:50:15,F20,464
12-12-2018 16:50:22,N10,295
12-12-2018 16:50:22,N11,412
12-12-2018 16:50:22,N12,331
12-12-2018 16:50:22,N13,488
12-12-2018 17:00:01,F10,434
12-12-2018 17:00:08,P10,295
12-12-2018 17:00:08,P11,263
12-12-2018 17:00:08,P12,274
12-12-2018 17:00:15,F20,466
12-12-2018 17:00:22,N10,302
12-12-2018 17:00:22,N11,419
12-12-2018 17:00:22,N12,333
12-12-2018 17:00:22,N13,477
12-12-2018 17:10:01,F10,440
12-12-2018 17:10:09,P10,297
12-12-2018 17:10:09,P11,265
12-12-2018 17:10:09,P12,276
12-12-2018 17:10:16,F20,468
12-12-2018 17:10:23,N10,304
12-12-2018 17:10:23,N11,434
12-12-2018 17:10:23,N12,342
12-12-2018 17:10:23,N13,478
12-12-2018 17:20:01,F10,435
12-12-2018 17:20:08,P10,295
12-12-2018 17:20:08,P11,263
12-12-2018 17:20:08,P12,274
12-12-2018 17:20:15,F20,469
12-12-2018 17:20:22,N10,306
12-12-2018 17:20:22,N11,437
12-12-2018 17:20:22,N12,347
12-12-2018 17:20:22,N13,481
12-12-2018 17:30:01,F10,445
12-12-2018 17:30:09,P10,299
12-12-2018 17:30:09,P11,267
12-12-2018 17:30:09,P12,278
12-12-2018 17:30:16,F20,471
12-12-2018 17:30:23,N10,310
12-12-2018 17:30:23,N11,443
12-12-2018 17:30:23,N12,352
12-12-2018 17:30:23,N13,484
12-12-2018 17:40:01,F10,442
12-12-2018 17:40:08,P10,297
12-12-2018 17:40:08,P11,265
12-12-2018 17:40:08,P12,275
12-12-2018 17:40:15,F20,474
12-12-2018 17:40:22,N10,315
12-12-2018 17:40:22,N11,446
12-12-2018 17:40:22,N12,355
12-12-2018 17:40:22,N13,486
12-12-2018 17:50:01,F10,446
12-12-2018 17:50:08,P10,298
12-12-2018 17:50:08,P11,266
12-12-2018 17:50:08,P12,277
12-12-2018 17:50:15,F20,475
12-12-2018 17:50:23,N10,320
12-12-2018 17:50:23,N11,452
12-12-2018 17:50:23,N12,364
12-12-2018 17:50:23,N13,491
12-12-2018 18:00:01,F10,449
12-12-2018 18:00:08,P10,297
12-12-2018 18:00:08,P11,265
12-12-2018 18:00:08,P12,275
12-12-2018 18:00:15,F20,479
12-12-2018 18:00:22,N10,319
12-12-2018 18:00:22,N11,458
12-12-2018 18:00:22,N12,365
12-12-2018 18:00:22,N13,497
12-12-2018 18:10:01,F10,450
12-12-2018 18:10:08,P10,299
12-12-2018 18:10:08,P11,267
12-12-2018 18:10:08,P12,277
12-12-2018 18:10:15,F20,480
12-12-2018 18:10:22,N10,329
12-12-2018 18:10:22,N11,457
12-12-2018 18:10:22,N12,368
12-12-2018 18:10:22,N13,500
12-12-2018 18:20:01,F10,448
12-12-2018 18:20:08,P10,297
12-12-2018 18:20:08,P11,265
12-12-2018 18:20:08,P12,275
12-12-2018 18:20:15,F20,484
12-12-2018 18:20:22,N10,329
12-12-2018 18:20:22,N11,472
12-12-2018 18:20:22,N12,376
12-12-2018 18:20:22,N13,501
12-12-2018 18:30:01,F10,452
12-12-2018 18:30:08,P10,295
12-12-2018 18:30:08,P11,263
12-12-2018 18:30:08,P12,274
12-12-2018 18:30:15,F20,483
12-12-2018 18:30:22,N10,330
12-12-2018 18:30:22,N11,462
12-12-2018 18:30:22,N12,370
12-12-2018 18:30:22,N13,507
12-12-2018 18:40:01,F10,452
12-12-2018 18:40:09,P10,297
12-12-2018 18:40:09,P11,265
12-12-2018 18:40:09,P12,276
12-12-2018 18:40:16,F20,488
12-12-2018 18:40:23,N10,331
12-12-2018 18:40:23,N11,476
12-12-2018 18:40:23,N12,381
12-12-2018 18:40:23,N13,510
12-12-2018 18:50:01,F10,458
12-12-2018 18:50:08,P10,299
12-12-2018 18:50:08,P11,266
12-12-2018 18:50:08,P12,277
12-12-2018 18:50:15,F20,490
12-12-2018 18:50:22,N10,328
12-12-2018 18:50:22,N11,472
12-12-2018 18:50:22,N12,385
12-12-2018 18:50:22,N13,510
12-12-2018 19:00:01,F10,459
12-12-2018 19:00:09,P10,295
12-12-2018 19:00:09,P11,263
12-12-2018 19:00:09,P12,275
12-12-2018 19:00:16,F20,491
12-12-2018 19:00:23,N10,331
12-12-2018 19:00:23,N11,477
12-12-2018 19:00:23,N12,388
12-12-2018 19:00:23,N13,512
12-12-2018 19:10:01,F10,468
12-12-2018 19:10:08,P10,300
12-12-2018 19:10:08,P11,268
12-12-2018 19:10:08,P12,278
12-12-2018 19:10:15,F20,491
12-12-2018 19:10:22,N10,331
12-12-2018 19:10:22,N11,478
12-12-2018 19:10:22,N12,396
12-12-2018 19:10:22,N13,512
12-12-2018 19:20:01,F10,466
12-12-2018 19:20:08,P10,296
12-12-2018 19:20:08,P11,264
12-12-2018 19:20:08,P12,276
12-12-2018 19:20:15,F20,492
12-12-2018 19:20:23,N10,330
12-12-2018 19:20:23,N11,479
12-12-2018 19:20:23,N12,397
12-12-2018 19:20:23,N13,515
12-12-2018 19:30:01,F10,468
12-12-2018 19:30:08,P10,298
12-12-2018 19:30:08,P11,266
12-12-2018 19:30:08,P12,276
12-12-2018 19:30:15,F20,496
12-12-2018 19:30:22,N10,334
12-12-2018 19:30:22,N11,477
12-12-2018 19:30:22,N12,397
12-12-2018 19:30:22,N13,517
12-12-2018 19:40:01,F10,475
12-12-2018 19:40:08,P10,300
12-12-2018 19:40:08,P11,268
12-12-2018 19:40:08,P12,278
12-12-2018 19:40:15,F20,496
12-12-2018 19:40:22,N10,339
12-12-2018 19:40:22,N11,456
12-12-2018 19:40:22,N12,403
12-12-2018 19:40:22,N13,520
12-12-2018 19:50:01,F10,474
12-12-2018 19:50:09,P10,298
12-12-2018 19:50:09,P11,266
12-12-2018 19:50:09,P12,278
12-12-2018 19:50:16,F20,496
12-12-2018 19:50:23,N10,350
12-12-2018 19:50:23,N11,369
12-12-2018 19:50:23,N12,409
12-12-2018 19:50:23,N13,513
12-12-2018 20:00:01,F10,475
12-12-2018 20:00:08,P10,298
12-12-2018 20:00:08,P11,266
12-12-2018 20:00:08,P12,278
12-12-2018 20:00:15,F20,496
12-12-2018 20:00:22,N10,355
12-12-2018 20:00:22,N11,365
12-12-2018 20:00:22,N12,415
12-12-2018 20:00:22,N13,517
12-12-2018 20:10:01,F10,480
12-12-2018 20:10:08,P10,300
12-12-2018 20:10:08,P11,268
12-12-2018 20:10:08,P12,279
12-12-2018 20:10:15,F20,498
12-12-2018 20:10:22,N10,359
12-12-2018 20:10:22,N11,363
12-12-2018 20:10:22,N12,413
12-12-2018 20:10:22,N13,517
12-12-2018 20:20:01,F10,478
12-12-2018 20:20:08,P10,297
12-12-2018 20:20:08,P11,265
12-12-2018 20:20:08,P12,277
12-12-2018 20:20:15,F20,499
12-12-2018 20:20:22,N10,354
12-12-2018 20:20:22,N11,363
12-12-2018 20:20:22,N12,421
12-12-2018 20:20:22,N13,519
12-12-2018 20:30:01,F10,483
12-12-2018 20:30:08,P10,301
12-12-2018 20:30:08,P11,268
12-12-2018 20:30:08,P12,279
12-12-2018 20:30:15,F20,504
12-12-2018 20:30:22,N10,365
12-12-2018 20:30:22,N11,363
12-12-2018 20:30:22,N12,425
12-12-2018 20:30:22,N13,517
12-12-2018 20:40:01,F10,480
12-12-2018 20:40:08,P10,297
12-12-2018 20:40:08,P11,264
12-12-2018 20:40:08,P12,276
12-12-2018 20:40:15,F20,503
12-12-2018 20:40:22,N10,363
12-12-2018 20:40:22,N11,349
12-12-2018 20:40:22,N12,415
12-12-2018 20:40:22,N13,517
12-12-2018 20:50:01,F10,485
12-12-2018 20:50:08,P10,301
12-12-2018 20:50:08,P11,269
12-12-2018 20:50:08,P12,280
12-12-2018 20:50:15,F20,511
12-12-2018 20:50:22,N10,378
12-12-2018 20:50:22,N11,352
12-12-2018 20:50:22,N12,415
12-12-2018 20:50:22,N13,518
12-12-2018 21:00:01,F10,484
12-12-2018 21:00:09,P10,297
12-12-2018 21:00:09,P11,265
12-12-2018 21:00:09,P12,276
12-12-2018 21:00:16,F20,509
12-12-2018 21:00:23,N10,377
12-12-2018 21:00:23,N11,333
12-12-2018 21:00:23,N12,416
12-12-2018 21:00:23,N13,518
12-12-2018 21:10:01,F10,491
12-12-2018 21:10:08,P10,302
12-12-2018 21:10:08,P11,269
12-12-2018 21:10:08,P12,280
12-12-2018 21:10:15,F20,516
12-12-2018 21:10:22,N10,382
12-12-2018 21:10:22,N11,339
12-12-2018 21:10:22,N12,414
12-12-2018 21:10:22,N13,518
12-12-2018 21:20:01,F10,489
