time,sensor,data
01-14-2019 02:00:16,P1H,76.00
01-14-2019 02:00:23,F20,732
01-14-2019 02:00:23,F2T,66.74
01-14-2019 02:00:23,F2H,51.00
01-14-2019 02:30:01,F10,637
01-14-2019 02:30:01,F1T,70.88
01-14-2019 02:30:01,F1H,43.30
01-14-2019 02:30:09,N10,1005
01-14-2019 02:30:09,N11,1005
01-14-2019 02:30:09,N12,1003
01-14-2019 02:30:09,N1T,72.68
01-14-2019 02:30:09,N1H,41.30
01-14-2019 02:30:16,P10,316
01-14-2019 02:30:16,P11,309
01-14-2019 02:30:16,P12,1016
01-14-2019 02:30:16,P1T,69.08
01-14-2019 02:30:16,P1H,75.60
01-14-2019 02:30:24,F20,733
01-14-2019 02:30:24,F2T,66.56
01-14-2019 02:30:24,F2H,50.70
01-14-2019 03:00:01,F10,638
01-14-2019 03:00:01,F1T,70.70
01-14-2019 03:00:01,F1H,43.30
01-14-2019 03:00:08,N10,1004
01-14-2019 03:00:08,N11,1004
01-14-2019 03:00:08,N12,1003
01-14-2019 03:00:08,N1T,72.50
01-14-2019 03:00:08,N1H,42.00
01-14-2019 03:00:16,P10,316
01-14-2019 03:00:16,P11,312
01-14-2019 03:00:16,P12,1016
01-14-2019 03:00:16,P1T,68.90
01-14-2019 03:00:16,P1H,71.50
01-14-2019 03:00:23,F20,734
01-14-2019 03:00:23,F2T,66.56
01-14-2019 03:00:23,F2H,50.70
01-14-2019 03:30:01,F10,641
01-14-2019 03:30:01,F1T,70.52
01-14-2019 03:30:01,F1H,43.30
01-14-2019 03:30:08,N10,1005
01-14-2019 03:30:08,N11,1005
01-14-2019 03:30:08,N12,1004
01-14-2019 03:30:08,N1T,72.32
01-14-2019 03:30:08,N1H,44.80
01-14-2019 03:30:15,P10,317
01-14-2019 03:30:15,P11,315
01-14-2019 03:30:15,P12,1016
01-14-2019 03:30:15,P1T,68.90
01-14-2019 03:30:15,P1H,85.90
01-14-2019 03:30:23,F20,733
01-14-2019 03:30:23,F2T,66.56
01-14-2019 03:30:23,F2H,50.70
01-14-2019 04:00:01,F10,644
01-14-2019 04:00:01,F1T,70.52
01-14-2019 04:00:01,F1H,43.20
01-14-2019 04:00:09,N10,1005
01-14-2019 04:00:09,N11,1004
01-14-2019 04:00:09,N12,1003
01-14-2019 04:00:09,N1T,72.32
01-14-2019 04:00:09,N1H,45.80
01-14-2019 04:00:16,P10,318
01-14-2019 04:00:16,P11,316
01-14-2019 04:00:16,P12,1016
01-14-2019 04:00:16,P1T,68.72
01-14-2019 04:00:16,P1H,86.30
01-14-2019 04:00:23,F20,734
01-14-2019 04:00:23,F2T,66.56
01-14-2019 04:00:23,F2H,50.70
01-14-2019 04:30:01,F10,647
01-14-2019 04:30:01,F1T,70.52
01-14-2019 04:30:01,F1H,43.10
01-14-2019 04:30:08,N10,1005
01-14-2019 04:30:08,N11,1005
01-14-2019 04:30:08,N12,1003
01-14-2019 04:30:08,N1T,72.14
01-14-2019 04:30:08,N1H,45.90
01-14-2019 04:30:16,P10,318
01-14-2019 04:30:16,P11,317
01-14-2019 04:30:16,P12,1016
01-14-2019 04:30:16,P1T,68.72
01-14-2019 04:30:16,P1H,86.50
01-14-2019 04:30:23,F20,734
01-14-2019 04:30:23,F2T,66.38
01-14-2019 04:30:23,F2H,50.70
01-14-2019 05:00:01,F10,649
01-14-2019 05:00:01,F1T,70.52
01-14-2019 05:00:01,F1H,43.10
01-14-2019 05:00:09,N10,1004
01-14-2019 05:00:09,N11,1004
01-14-2019 05:00:09,N12,1002
01-14-2019 05:00:09,N1T,72.14
01-14-2019 05:00:09,N1H,46.30
01-14-2019 05:00:16,P10,318
01-14-2019 05:00:16,P11,318
01-14-2019 05:00:16,P12,1016
01-14-2019 05:00:16,P1T,68.72
01-14-2019 05:00:16,P1H,82.50
01-14-2019 05:00:23,F20,735
01-14-2019 05:00:23,F2T,66.38
01-14-2019 05:00:23,F2H,50.60
01-14-2019 05:30:01,F10,640
01-14-2019 05:30:01,F1T,70.52
01-14-2019 05:30:01,F1H,43.10
01-14-2019 05:30:08,N10,1004
01-14-2019 05:30:08,N11,1005
01-14-2019 05:30:08,N12,1003
01-14-2019 05:30:08,N1T,72.14
01-14-2019 05:30:08,N1H,47.10
01-14-2019 05:30:16,P10,318
01-14-2019 05:30:16,P11,320
01-14-2019 05:30:16,P12,1016
01-14-2019 05:30:16,P1T,68.72
01-14-2019 05:30:16,P1H,87.20
01-14-2019 05:30:23,F20,736
01-14-2019 05:30:23,F2T,66.38
01-14-2019 05:30:23,F2H,50.70
01-14-2019 06:00:01,F10,643
01-14-2019 06:00:01,F1T,81.86
01-14-2019 06:00:01,F1H,29.20
01-14-2019 06:00:09,N10,1005
01-14-2019 06:00:09,N11,1005
01-14-2019 06:00:09,N12,1003
01-14-2019 06:00:09,N1T,72.32
01-14-2019 06:00:09,N1H,45.80
01-14-2019 06:00:16,P10,321
01-14-2019 06:00:16,P11,322
01-14-2019 06:00:16,P12,1016
01-14-2019 06:00:16,P1T,69.44
01-14-2019 06:00:16,P1H,83.30
01-14-2019 06:00:23,F20,739
01-14-2019 06:00:23,F2T,66.38
01-14-2019 06:00:23,F2H,51.50
01-14-2019 06:30:01,F10,647
01-14-2019 06:30:01,F1T,81.86
01-14-2019 06:30:01,F1H,29.00
01-14-2019 06:30:08,N10,1005
01-14-2019 06:30:08,N11,1005
01-14-2019 06:30:08,N12,1003
01-14-2019 06:30:08,N1T,72.32
01-14-2019 06:30:08,N1H,45.90
01-14-2019 06:30:16,P10,315
01-14-2019 06:30:16,P11,413
01-14-2019 06:30:16,P12,1016
01-14-2019 06:30:16,P1T,69.44
01-14-2019 06:30:16,P1H,86.80
01-14-2019 06:30:23,F20,737
01-14-2019 06:30:23,F2T,66.38
01-14-2019 06:30:23,F2H,51.50
01-14-2019 07:00:02,F10,652
01-14-2019 07:00:02,F1T,82.40
01-14-2019 07:00:02,F1H,29.10
01-14-2019 07:00:09,N10,1005
01-14-2019 07:00:09,N11,1005
01-14-2019 07:00:09,N12,1004
01-14-2019 07:00:09,N1T,72.68
01-14-2019 07:00:09,N1H,47.20
01-14-2019 07:00:16,P10,315
01-14-2019 07:00:16,P11,317
01-14-2019 07:00:16,P12,1015
01-14-2019 07:00:16,P1T,69.98
01-14-2019 07:00:16,P1H,74.00
01-14-2019 07:00:24,F20,732
01-14-2019 07:00:24,F2T,66.74
01-14-2019 07:00:24,F2H,52.70
01-14-2019 07:30:01,F10,657
01-14-2019 07:30:01,F1T,83.30
01-14-2019 07:30:01,F1H,29.40
01-14-2019 07:30:09,N10,1004
01-14-2019 07:30:09,N11,1004
01-14-2019 07:30:09,N12,1002
01-14-2019 07:30:09,N1T,74.30
01-14-2019 07:30:09,N1H,40.50
01-14-2019 07:30:16,P10,316
01-14-2019 07:30:16,P11,323
01-14-2019 07:30:16,P12,1015
01-14-2019 07:30:16,P1T,70.70
01-14-2019 07:30:16,P1H,78.30
01-14-2019 07:30:23,F20,727
01-14-2019 07:30:23,F2T,71.06
01-14-2019 07:30:23,F2H,50.30
01-14-2019 08:00:01,F10,658
01-14-2019 08:00:01,F1T,83.66
01-14-2019 08:00:01,F1H,29.50
01-14-2019 08:00:08,N10,1004
01-14-2019 08:00:08,N11,1004
01-14-2019 08:00:08,N12,1003
01-14-2019 08:00:08,N1T,74.84
01-14-2019 08:00:08,N1H,39.00
01-14-2019 08:00:15,P10,316
01-14-2019 08:00:15,P11,326
01-14-2019 08:00:15,P12,1015
01-14-2019 08:00:15,P1T,70.88
01-14-2019 08:00:15,P1H,79.50
01-14-2019 08:00:23,F20,724
01-14-2019 08:00:23,F2T,71.60
01-14-2019 08:00:23,F2H,49.80
01-14-2019 08:30:01,F10,663
01-14-2019 08:30:01,F1T,84.02
01-14-2019 08:30:01,F1H,29.70
01-14-2019 08:30:09,N10,1004
01-14-2019 08:30:09,N11,1004
01-14-2019 08:30:09,N12,1003
01-14-2019 08:30:09,N1T,77.00
01-14-2019 08:30:09,N1H,41.60
01-14-2019 08:30:16,P10,318
01-14-2019 08:30:16,P11,327
01-14-2019 08:30:16,P12,1015
01-14-2019 08:30:16,P1T,71.24
01-14-2019 08:30:16,P1H,73.20
01-14-2019 08:30:23,F20,724
01-14-2019 08:30:23,F2T,72.14
01-14-2019 08:30:23,F2H,49.70
01-14-2019 09:00:01,F10,669
01-14-2019 09:00:01,F1T,83.84
01-14-2019 09:00:01,F1H,29.70
01-14-2019 09:00:08,N10,1004
01-14-2019 09:00:08,N11,1004
01-14-2019 09:00:08,N12,1003
01-14-2019 09:00:08,N1T,77.18
01-14-2019 09:00:08,N1H,41.00
01-14-2019 09:00:16,P10,318
01-14-2019 09:00:16,P11,332
01-14-2019 09:00:16,P12,1015
01-14-2019 09:00:16,P1T,71.42
01-14-2019 09:00:16,P1H,77.90
01-14-2019 09:00:23,F20,727
01-14-2019 09:00:23,F2T,72.32
01-14-2019 09:00:23,F2H,49.40
01-14-2019 09:30:01,F10,675
01-14-2019 09:30:01,F1T,84.20
01-14-2019 09:30:01,F1H,29.70
01-14-2019 09:30:09,N10,1004
01-14-2019 09:30:09,N11,1004
01-14-2019 09:30:09,N12,1004
01-14-2019 09:30:09,N1T,76.46
01-14-2019 09:30:09,N1H,43.80
01-14-2019 09:30:16,P10,320
01-14-2019 09:30:16,P11,333
01-14-2019 09:30:16,P12,1015
01-14-2019 09:30:16,P1T,71.60
01-14-2019 09:30:16,P1H,84.20
01-14-2019 09:30:23,F20,1004
01-14-2019 09:30:23,F2T,71.42
01-14-2019 09:30:23,F2H,44.30
01-14-2019 10:00:01,F10,680
01-14-2019 10:00:01,F1T,84.02
01-14-2019 10:00:01,F1H,30.00
01-14-2019 10:00:08,N10,1004
01-14-2019 10:00:08,N11,1004
01-14-2019 10:00:08,N12,1003
01-14-2019 10:00:08,N1T,76.46
01-14-2019 10:00:08,N1H,47.00
01-14-2019 10:00:16,P10,318
01-14-2019 10:00:16,P11,334
01-14-2019 10:00:16,P12,1015
01-14-2019 10:00:16,P1T,71.60
01-14-2019 10:00:16,P1H,67.80
01-14-2019 10:00:23,F20,1004
01-14-2019 10:00:23,F2T,68.72
01-14-2019 10:00:23,F2H,49.10
01-14-2019 10:30:01,F10,686
01-14-2019 10:30:01,F1T,84.02
01-14-2019 10:30:01,F1H,30.00
01-14-2019 10:30:09,N10,1004
01-14-2019 10:30:09,N11,1004
01-14-2019 10:30:09,N12,1003
01-14-2019 10:30:09,N1T,76.28
01-14-2019 10:30:09,N1H,46.30
01-14-2019 10:30:16,P10,319
01-14-2019 10:30:16,P11,998
01-14-2019 10:30:16,P12,1016
01-14-2019 10:30:16,P1T,71.60
01-14-2019 10:30:16,P1H,81.10
01-14-2019 10:30:24,F20,1004
01-14-2019 10:30:24,F2T,72.32
01-14-2019 10:30:24,F2H,42.00
01-14-2019 11:00:01,F10,695
01-14-2019 11:00:01,F1T,84.20
01-14-2019 11:00:01,F1H,27.30
01-14-2019 11:00:08,N10,1004
01-14-2019 11:00:08,N11,1003
01-14-2019 11:00:08,N12,1002
01-14-2019 11:00:08,N1T,75.38
01-14-2019 11:00:08,N1H,38.80
01-14-2019 11:00:16,P10,481
01-14-2019 11:00:16,P11,327
01-14-2019 11:00:16,P12,1023
01-14-2019 11:00:16,P1T,71.60
01-14-2019 11:00:16,P1H,48.00
01-14-2019 11:00:23,F20,1004
01-14-2019 11:00:23,F2T,70.70
01-14-2019 11:00:23,F2H,43.70
01-14-2019 11:30:01,F10,696
01-14-2019 11:30:01,F1T,83.30
01-14-2019 11:30:01,F1H,29.40
01-14-2019 11:30:08,N10,1005
01-14-2019 11:30:08,N11,1005
01-14-2019 11:30:08,N12,1004
01-14-2019 11:30:08,N1T,73.76
01-14-2019 11:30:08,N1H,58.50
01-14-2019 11:30:15,P10,486
01-14-2019 11:30:15,P11,335
01-14-2019 11:30:15,P12,1023
01-14-2019 11:30:15,P1T,72.14
01-14-2019 11:30:15,P1H,60.70
01-14-2019 11:30:23,F20,1004
01-14-2019 11:30:23,F2T,69.26
01-14-2019 11:30:23,F2H,46.10
01-14-2019 12:00:01,F10,699
01-14-2019 12:00:01,F1T,83.48
01-14-2019 12:00:01,F1H,30.10
01-14-2019 12:00:09,N10,1004
01-14-2019 12:00:09,N11,1004
01-14-2019 12:00:09,N12,1004
01-14-2019 12:00:09,N1T,74.48
01-14-2019 12:00:09,N1H,56.00
01-14-2019 12:00:16,P10,486
01-14-2019 12:00:16,P11,330
01-14-2019 12:00:16,P12,1023
01-14-2019 12:00:16,P1T,72.50
01-14-2019 12:00:16,P1H,63.90
01-14-2019 12:00:23,F20,1005
01-14-2019 12:00:23,F2T,68.72
01-14-2019 12:00:23,F2H,45.00
01-14-2019 12:30:01,F10,703
01-14-2019 12:30:01,F1T,83.66
01-14-2019 12:30:01,F1H,29.70
01-14-2019 12:30:08,N10,1005
01-14-2019 12:30:08,N11,1005
01-14-2019 12:30:08,N12,1004
01-14-2019 12:30:08,N1T,74.84
01-14-2019 12:30:08,N1H,53.10
01-14-2019 12:30:16,P10,487
01-14-2019 12:30:16,P11,334
01-14-2019 12:30:16,P12,1023
01-14-2019 12:30:16,P1T,72.68
01-14-2019 12:30:16,P1H,63.90
01-14-2019 12:30:23,F20,1007
01-14-2019 12:30:23,F2T,69.08
01-14-2019 12:30:23,F2H,45.30
